Symbol,Text,Name,Date,Retweets,Tweet Type,Hashtags,Mentions
TRIP,"$TRIP - View historical options performance for TRIP 
https://t.co/pxgdct9jKs https://t.co/bEnLHZZ1X6",sleekOptions,03/09/2020,0,Tweet,0,0
TRIP,"RT @stockteam3 : $GOOGL $DSA $KODK $DOW $GNUS $IDEX $boxl $BABA $TSLA $TAOP $JFK $CEMI $TSLA $SHOP $AMZN $NVDA $ROKU $EBAY $AMD $BB $DAL $DOW $Kodk $AAPL $ESE $SPCE $FCEL $TRIP $BYND $MRNA $NOK $OXY $CCL $DGLY $HTZ $Aapl $GMBL all alerts 90% success+3 days free trail $spy
https://t.co/62oRcKETI6 https://t.co/Z59Ca0qIzA",Prakash Biswas,03/09/2020,0,Retweet,0,0
TRIP,"RT @Traders55191079 : $DSA $KODK $DOW $GNUS $IDEX $boxl $BABA $TSLA $TAOP $JFK $CEMI $TSLA $SHOP $AMZN $NVDA $ROKU $EBAY $AMD $BB $DAL $DOW $Kodk $AAPL $ESE $SPCE $FCEL $TRIP $NOK $OXY $CCL $CRM $DGLY $HTZ $Aapl $GMBL $FB $BABA
Elite siglan is best .we provide 3 days free trail
https://t.co/BLBm5YptuC https://t.co/1RdF9GirES",Prakash Biswas,03/09/2020,0,Retweet,0,0
TRIP,"RT @oilermanhockey : $RNWF multi pennies coming..   

$AAPL $AYRO $SPOT
$NKLA $DKNG $VRM $TRIL $ROKU $BBAR $STNG $GLUU $ZNGA $ESE $SPCE $FCEL $TRIP $BYND $MRNA $NOK $OXY $CCL $CRON $RCL $DGLY $HTZ $PENN $GMBL $CRNC $RGR $KTOV $GNUS $ROKU $BLD $VI https://t.co/5rulrbYJlW",RatSnakeKilla,03/09/2020,0,Retweet,0,0
TRIP,"RT @oilermanhockey : $RNWF multi pennies coming..   

$AAPL $AYRO $SPOT
$NKLA $DKNG $VRM $TRIL $ROKU $BBAR $STNG $GLUU $ZNGA $ESE $SPCE $FCEL $TRIP $BYND $MRNA $NOK $OXY $CCL $CRON $RCL $DGLY $HTZ $PENN $GMBL $CRNC $RGR $KTOV $GNUS $ROKU $BLD $VI https://t.co/5rulrbYJlW",MeatyStockPickz,03/09/2020,0,Retweet,0,0
TRIP,"RT @oilermanhockey : $RNWF multi pennies coming..   

$AAPL $AYRO $SPOT
$NKLA $DKNG $VRM $TRIL $ROKU $BBAR $STNG $GLUU $ZNGA $ESE $SPCE $FCEL $TRIP $BYND $MRNA $NOK $OXY $CCL $CRON $RCL $DGLY $HTZ $PENN $GMBL $CRNC $RGR $KTOV $GNUS $ROKU $BLD $VI https://t.co/5rulrbYJlW",Shopavie,03/09/2020,0,Retweet,0,0
TRIP,"Free entries &amp; exits given daily!

Discord:
https://t.co/X9GNc26Ott

$ABUS $JDST $VXRT $LEJU $EMAN $TVIX $INPX $FUV $MRNA $HMHC $W $TRIP $UVXY $TEUM $HLUYY $AIMT $CCL $TUR $HAL $JPM $SOHU $TSLA $STNE $NET $PENN $WFC $GRPN $ATTO $UAA $GSX $MAXR $C $SPG $ON $AYX $GENE $NE $LULU https://t.co/12s0yCPw3e",citex2,03/09/2020,0,Tweet,0,0
TRIP,"Caught the $TSLA wave up this morning
Visit today
DISCORD https://t.co/X9GNc26Ott
????
$AAPL $AYRO $SPOT
$NKLA $DKNG $VRM $TRIL $ROKU $BBAR $STNG $GLUU $ZNGA $ESE $SPCE $FCEL $TRIP $BYND $MRNA $NOK $OXY $CCL $CRON $RCL $DGLY $HTZ $PENN $GMBL $CRNC $RGR $KTOV $GNUS $ROKU $BLD $VI https://t.co/PZGwts6KD6",citex2,03/09/2020,0,Tweet,0,0
TRIP,"Was able to close it for a 100%profit.
 https://t.co/X9GNc26Ott
Alert + update+ chatroom ??????

$SPY $TSLA $SHOP $AMZN $NVDA $ROKU $EBAY $AMD $BB $DAL $DOW $QQQ $ZNGA $AAPL $ESE $SPCE $FCEL $TRIP $BYND $MRNA $NOK $OXY $CCL $CRON $DGLY $HTZ $PENN $GMBL $CRM $BA $WKHS $INO $TWTR https://t.co/YTurExsAk8",citex2,03/09/2020,0,Tweet,0,0
TRIP,"Thanks again for $TSLA and $AMZN ????
https://t.co/X9GNc26Ott

$ROKU $AYRO $NKLA $SAVE $VRM $TRIL $SHOP $BBAR $STNG $GLUU $ZNGA $AAL $CACC $ESE $SPCE $FCEL $TRIP $BYND $MRNA $NOK $OXY $CCL $CRON $RCL $DGLY $HTZ $PENN $GMBL $CRNC $RGR $KTOV $GNUS $BA $FCEL $ZI $Z $ZM $NVDA $GDLC https://t.co/IGgG2893qr",citex2,03/09/2020,0,Tweet,0,0
TRIP,"RT @oilermanhockey : $RNWF multi pennies coming..   

$AAPL $AYRO $SPOT
$NKLA $DKNG $VRM $TRIL $ROKU $BBAR $STNG $GLUU $ZNGA $ESE $SPCE $FCEL $TRIP $BYND $MRNA $NOK $OXY $CCL $CRON $RCL $DGLY $HTZ $PENN $GMBL $CRNC $RGR $KTOV $GNUS $ROKU $BLD $VI https://t.co/5rulrbYJlW",Sheila Turner,03/09/2020,0,Retweet,0,0
TRIP,"RT @stock_cannabis : ALERT PSYCHEDELIC ?? $RVV

Revive Therapeutics Enters into Clinical Trial Agreement to Evaluate Psilocybin for the Treatment of Methamphetamine Use Disorder ??

$mmed $trip $rvvtf $numi $rvv.c
$aapl $tsla $msft $cydy $mdrn $vxrt @Revive_RVV 
 //client

https://t.co/FauOxQEjyZ",JimmyFantino,02/09/2020,0,Retweet,0,1
TRIP,"RT @TheStocksMarke1 : HUGE PSILOCYBIN STUDY FROM  @UPTuks team in partnership with  M2Bio Sciences $WUHN 

CONNECT THE DOT ??

Phytochemical, Cytotoxicity, Antioxidant and Anti-Inflammatory Effects of Psilocybe Natalensis Magic Mushroom 

$mmed $trip $numi $rvv #psychedelics 

https://t.co/0l5d0rqDAq",SUPERKING??,02/09/2020,0,Retweet,1,1
TRIP,"HUGE PSILOCYBIN STUDY FROM  @UPTuks team in partnership with  M2Bio Sciences $WUHN 

CONNECT THE DOT ??

Phytochemical, Cytotoxicity, Antioxidant and Anti-Inflammatory Effects of Psilocybe Natalensis Magic Mushroom 

$mmed $trip $numi $rvv #psychedelics 

https://t.co/0l5d0rqDAq",The Stocks Market,02/09/2020,1,Tweet,1,1
TRIP,Trade Ideas $TRIP (delayed) OCT16 25C #lotto - still actionable,itsallaboutheoptions,02/09/2020,0,Tweet,1,0
TRIP,"RT @oilermanhockey : $RNWF multi pennies coming..   

$AAPL $AYRO $SPOT
$NKLA $DKNG $VRM $TRIL $ROKU $BBAR $STNG $GLUU $ZNGA $ESE $SPCE $FCEL $TRIP $BYND $MRNA $NOK $OXY $CCL $CRON $RCL $DGLY $HTZ $PENN $GMBL $CRNC $RGR $KTOV $GNUS $ROKU $BLD $VI https://t.co/5rulrbYJlW",osu78OnFire,02/09/2020,0,Retweet,0,0
TRIP,"RT @oilermanhockey : $RNWF multi pennies coming..   

$AAPL $AYRO $SPOT
$NKLA $DKNG $VRM $TRIL $ROKU $BBAR $STNG $GLUU $ZNGA $ESE $SPCE $FCEL $TRIP $BYND $MRNA $NOK $OXY $CCL $CRON $RCL $DGLY $HTZ $PENN $GMBL $CRNC $RGR $KTOV $GNUS $ROKU $BLD $VI https://t.co/5rulrbYJlW",Bobby,02/09/2020,0,Retweet,0,0
TRIP,"$RNWF multi pennies coming..   

$AAPL $AYRO $SPOT
$NKLA $DKNG $VRM $TRIL $ROKU $BBAR $STNG $GLUU $ZNGA $ESE $SPCE $FCEL $TRIP $BYND $MRNA $NOK $OXY $CCL $CRON $RCL $DGLY $HTZ $PENN $GMBL $CRNC $RGR $KTOV $GNUS $ROKU $BLD $VI https://t.co/5rulrbYJlW",Mr. Hobbes,02/09/2020,6,Tweet,0,0
TRIP,"#Technology &amp; innovation have continually reached new heights since man 1st man went into space: https://t.co/oaUZFrjr2D
@JNJNews $JNJ
@MindMedCO $MMED $MMEDF
#GWPharma $GWPH
@Netflix $NFLX
@Revive_RVV $RVV $RVVTF
@redlighttrip $TRIP $TRUSS
Compass Pathways $CMPS
@Facebook $FB https://t.co/lDEztP6GFm",Financial News Now,02/09/2020,0,Tweet,2,6
TRIP,"RT @stock_cannabis : According to the M2Bio Sciences CEO,  HUGE news coming soon including conclusions from their invivo animal studies with psilocybin ??

$WUHN ON ????

?? Low float and small market cap

?? The most undervalued psychedelic company

$mmed $trip $rvv $shrm $numi $buzz @m2bio//client https://t.co/w7l9QN8BuV",The Stocks Market,02/09/2020,0,Retweet,0,1
TRIP,"According to the M2Bio Sciences CEO,  HUGE news coming soon including conclusions from their invivo animal studies with psilocybin ??

$WUHN ON ????

?? Low float and small market cap

?? The most undervalued psychedelic company

$mmed $trip $rvv $shrm $numi $buzz @m2bio//client https://t.co/w7l9QN8BuV",The Cannabis Stock,02/09/2020,3,Tweet,0,1
TRIP,"RT @iamToddyTickles : Booked! Can’t wait for this $TRIP to the Netherlands! 

#EconomyClass #GreatValue

I’m smiling under this ?? and I’m very excited to be where so much of the @redlightholland action is happening! #ProductLaunch

?? 

https://t.co/cwmDugSyfz https://t.co/R9uIJp0Jn6",P. B. Bannister,02/09/2020,0,Retweet,3,1
TRIP,"RT @redlightholland : “@RedLightHolland is very excited as our Microdosing Packs are so close to being on shelves &amp; available for online purchases. We are still anticipating our premiere product launch with our newly coined phrase ‘iMicrodose’ happening later this month” https://t.co/CKNMB1HOIy

$TRIP",Alec Faulkner,02/09/2020,0,Retweet,0,1
TRIP,"RT @redlightholland : “@RedLightHolland is very excited as our Microdosing Packs are so close to being on shelves &amp; available for online purchases. We are still anticipating our premiere product launch with our newly coined phrase ‘iMicrodose’ happening later this month” https://t.co/CKNMB1HOIy

$TRIP",Jerome Cliche,02/09/2020,0,Retweet,0,1
TRIP,"RT @iamToddyTickles : Booked! Can’t wait for this $TRIP to the Netherlands! 

#EconomyClass #GreatValue

I’m smiling under this ?? and I’m very excited to be where so much of the @redlightholland action is happening! #ProductLaunch

?? 

https://t.co/cwmDugSyfz https://t.co/R9uIJp0Jn6",Mr.B,02/09/2020,0,Retweet,3,1
TRIP,"Booked! Can’t wait for this $TRIP to the Netherlands! 

#EconomyClass #GreatValue

I’m smiling under this ?? and I’m very excited to be where so much of the @redlightholland action is happening! #ProductLaunch

?? 

https://t.co/cwmDugSyfz https://t.co/R9uIJp0Jn6",Todd Shapiro,02/09/2020,2,Tweet,3,1
TRIP,Rose Above Previous Day's High today: $CEVA $ENTG $SILK $HAE $CVAC $EFA $ANVS $TFX $FLOT $TRTN $LPX $ZBRA $TRIP $IPWR $ADNT $TD $NOMD $KSU $IMGN $ITRI ... https://t.co/TBYRpvrFqi,SwingTradeBot,02/09/2020,0,Tweet,0,0
TRIP,"RT @redlightholland : “@RedLightHolland is very excited as our Microdosing Packs are so close to being on shelves &amp; available for online purchases. We are still anticipating our premiere product launch with our newly coined phrase ‘iMicrodose’ happening later this month” https://t.co/CKNMB1HOIy

$TRIP",TheScottMan,02/09/2020,0,Retweet,0,1
TRIP,"RT @redlightholland : “@RedLightHolland is very excited as our Microdosing Packs are so close to being on shelves &amp; available for online purchases. We are still anticipating our premiere product launch with our newly coined phrase ‘iMicrodose’ happening later this month” https://t.co/CKNMB1HOIy

$TRIP",Bilal Vakani,02/09/2020,0,Retweet,0,1
TRIP,"Free entries &amp; exits given daily! Discord room https://t.co/Wgzj8apsCT

$ABUS $JDST $VXRT $LEJU $EMAN $TVIX $INPX $FUV $MRNA $HMHC $W $TRIP $UVXY $TEUM $HLUYY $AIMT $CCL $TUR $HAL $JPM $SOHU $TSLA $STNE $NET $PENN $WFC $GRPN $ATTO $UAA $GSX $MAXR $C $SPG $ON $AYX $GENE $NE $LULU",akr13096,02/09/2020,0,Tweet,0,0
TRIP,"Free entries &amp; exits given daily! Discord room https://t.co/VE9AXNrrxv

$ABUS $JDST $VXRT $LEJU $EMAN $TVIX $INPX $FUV $MRNA $HMHC $W $TRIP $UVXY $TEUM $HLUYY $AIMT $CCL $TUR $HAL $JPM $SOHU $TSLA $STNE $NET $PENN $WFC $GRPN $ATTO $UAA $GSX $MAXR $C $SPG $ON $AYX $GENE $NE $LULU",mgv94379,02/09/2020,0,Tweet,0,0
TRIP,Red Light Holland Announces Arrangement to Launch Sale of Psychedelic Truffle Microdosing Packs in the Netherlands https://t.co/7Zd9NMe7ZL $TRIP @redlightholland #psychedelics #psychedelicmedicine #psychedelicsstocks,INN Life Science,02/09/2020,0,Tweet,3,1
TRIP,$TRIP $TRIP.C in at .07. Highly speculative but they had time to churn through cheap IPO paper &amp; are finally making some progress... Red Light Holland Announces Arrangement to Launch Sale of Psychedelic Truffle Microdosing Packs in the Netherlands https://t.co/Vwj7yqrzpr,AG,02/09/2020,0,Tweet,0,0
TRIP,Took a full position in $TRIP LONG. $23.17 online travel $expe,MikeJ,02/09/2020,0,Tweet,0,0
TRIP,"RT @stock_cannabis : ALERT PSYCHEDELIC ?? $RVV

Revive Therapeutics Enters into Clinical Trial Agreement to Evaluate Psilocybin for the Treatment of Methamphetamine Use Disorder ??

$mmed $trip $rvvtf $numi $rvv.c
$aapl $tsla $msft $cydy $mdrn $vxrt @Revive_RVV 
 //client

https://t.co/FauOxQEjyZ",jimrockfordatSH,02/09/2020,0,Retweet,0,1
TRIP,"https://t.co/AtTxL9YC8N 

#psychedelics  $TRIP $BUZZ $NUMI $MMED $CYCO $MYCO $SHRM $RVV",Oliver Trades,02/09/2020,1,Tweet,1,0
TRIP,"RT @stock_cannabis : ALERT PSYCHEDELIC ?? $RVV

Revive Therapeutics Enters into Clinical Trial Agreement to Evaluate Psilocybin for the Treatment of Methamphetamine Use Disorder ??

$mmed $trip $rvvtf $numi $rvv.c
$aapl $tsla $msft $cydy $mdrn $vxrt @Revive_RVV 
 //client

https://t.co/FauOxQEjyZ",C the Entrepreneur,02/09/2020,0,Retweet,0,1
TRIP,"#psychedelics are going to explode this decade. It's unstoppable ... And $TRIP having their product on shelves + e-commerce is imminent.

It's simple math folks.

Don't say we didn't tell you so. https://t.co/gGaXrB7hPx",AGORACOM - George,02/09/2020,0,Tweet,1,0
TRIP,"RT @redlightholland : “@RedLightHolland is very excited as our Microdosing Packs are so close to being on shelves &amp; available for online purchases. We are still anticipating our premiere product launch with our newly coined phrase ‘iMicrodose’ happening later this month” https://t.co/CKNMB1HOIy

$TRIP",P. B. Bannister,02/09/2020,0,Retweet,0,1
TRIP,"RT @stock_cannabis : ALERT PSYCHEDELIC ?? $RVV

Revive Therapeutics Enters into Clinical Trial Agreement to Evaluate Psilocybin for the Treatment of Methamphetamine Use Disorder ??

$mmed $trip $rvvtf $numi $rvv.c
$aapl $tsla $msft $cydy $mdrn $vxrt @Revive_RVV 
 //client

https://t.co/FauOxQEjyZ",PotJock,02/09/2020,0,Retweet,0,1
TRIP,"RT @stock_cannabis : ALERT PSYCHEDELIC ?? $RVV

Revive Therapeutics Enters into Clinical Trial Agreement to Evaluate Psilocybin for the Treatment of Methamphetamine Use Disorder ??

$mmed $trip $rvvtf $numi $rvv.c
$aapl $tsla $msft $cydy $mdrn $vxrt @Revive_RVV 
 //client

https://t.co/FauOxQEjyZ",Master of stock,02/09/2020,0,Retweet,0,1
TRIP,Congrats to @iamToddyTickles and team at $TRIP! https://t.co/kgVTsyyDtt,PETER ANTHONY,02/09/2020,0,Tweet,0,1
TRIP,"RT @stock_cannabis : ALERT  M2Bio Sciences $WUHN

?? UP 18.38% ??????

??One of the most undervalued psychedelics and Cannabinoid company ????

$mmed $boss $trip #psychedelic 
$rvv $cbdt $shrm $numi $buzz $rvvtf $wuhn @m2bio

https://t.co/0v2tvD6AWt",Stock Trading Daily,02/09/2020,0,Retweet,1,1
TRIP,"RT @WillLuck6 : If you want to be part of the next run to $1.00.... it’s time ??
$WUHN ????

#psychedelic $mmed $shrm $trip $rvv https://t.co/H1LoxY2GMU",Stock Trading Daily,02/09/2020,0,Retweet,1,0
TRIP,@redlightholland @iamToddyTickles Ready for liftoff ??.... should we all fly to Netherlands @therealrussellp #BruceLinton $Trip,"Genevieve Roch-Decter, CFA",02/09/2020,0,Reply,1,3
TRIP,"RT @redlightholland : “@RedLightHolland is very excited as our Microdosing Packs are so close to being on shelves &amp; available for online purchases. We are still anticipating our premiere product launch with our newly coined phrase ‘iMicrodose’ happening later this month” https://t.co/CKNMB1HOIy

$TRIP",Tune in Psychedelics,02/09/2020,0,Retweet,0,1
TRIP,"$TRIP things are starting to move! #ShroomBoom
Red Light Holland Announces Arrangement to Launch Sale of Psychedelic Truffle Microdosing Packs in the Netherlands by @newsfile https://t.co/EzDfyP0bqo",hrvchief,02/09/2020,0,Tweet,1,1
TRIP,"RT @PsilocybinAlpha : Red Light Holland Announces Arrangement to Launch Sale of Psychedelic Truffle Microdosing Packs in the Netherlands

$TRIP
https://t.co/NwqGt18dT3",Moving Pictures,02/09/2020,0,Retweet,0,0
TRIP,"RT @redlightholland : “@RedLightHolland is very excited as our Microdosing Packs are so close to being on shelves &amp; available for online purchases. We are still anticipating our premiere product launch with our newly coined phrase ‘iMicrodose’ happening later this month” https://t.co/CKNMB1HOIy

$TRIP",Red Light Holland,02/09/2020,0,Retweet,0,1
TRIP,"RT @redlightholland : “@RedLightHolland is very excited as our Microdosing Packs are so close to being on shelves &amp; available for online purchases. We are still anticipating our premiere product launch with our newly coined phrase ‘iMicrodose’ happening later this month” https://t.co/CKNMB1HOIy

$TRIP",Todd Shapiro,02/09/2020,0,Retweet,0,1
TRIP,"“@RedLightHolland is very excited as our Microdosing Packs are so close to being on shelves &amp; available for online purchases. We are still anticipating our premiere product launch with our newly coined phrase ‘iMicrodose’ happening later this month” https://t.co/CKNMB1HOIy

$TRIP",redlightholland,02/09/2020,11,Tweet,0,1
TRIP,$TRIP.C $TRIP https://t.co/VwmzX0VY31,PimpMyStock???????BrianOTC??,02/09/2020,0,Tweet,0,0
TRIP,"RT @stock_cannabis : ALERT PSYCHEDELIC ?? $RVV

Revive Therapeutics Enters into Clinical Trial Agreement to Evaluate Psilocybin for the Treatment of Methamphetamine Use Disorder ??

$mmed $trip $rvvtf $numi $rvv.c
$aapl $tsla $msft $cydy $mdrn $vxrt @Revive_RVV 
 //client

https://t.co/FauOxQEjyZ",Will Luck,02/09/2020,0,Retweet,0,1
TRIP,"Red Light Holland Announces Arrangement to Launch Sale of Psychedelic Truffle Microdosing Packs in the Netherlands

$TRIP https://t.co/6oyX8GV7u1",jungle.java,02/09/2020,1,Tweet,0,0
TRIP,"Red Light Holland Announces Arrangement to Launch Sale of Psychedelic Truffle Microdosing Packs in the Netherlands

$TRIP
https://t.co/NwqGt18dT3",Psilocybin Alpha,02/09/2020,1,Tweet,0,0
TRIP,"$TRIP

@redlighttrip Announces Arrangement to Launch Sale of #Psychedelic #Truffle #Microdosing Packs in the #Netherlands ???? 

#PsyStocks 
https://t.co/jF6WQf2ROg",?? Cannabis News & Due Diligence ??,02/09/2020,0,Tweet,5,1
TRIP,"RT @stock_cannabis : ALERT PSYCHEDELIC ?? $RVV

Revive Therapeutics Enters into Clinical Trial Agreement to Evaluate Psilocybin for the Treatment of Methamphetamine Use Disorder ??

$mmed $trip $rvvtf $numi $rvv.c
$aapl $tsla $msft $cydy $mdrn $vxrt @Revive_RVV 
 //client

https://t.co/FauOxQEjyZ",DiableMedia,02/09/2020,0,Retweet,0,1
TRIP,"ALERT PSYCHEDELIC ?? $RVV

Revive Therapeutics Enters into Clinical Trial Agreement to Evaluate Psilocybin for the Treatment of Methamphetamine Use Disorder ??

$mmed $trip $rvvtf $numi $rvv.c
$aapl $tsla $msft $cydy $mdrn $vxrt @Revive_RVV 
 //client

https://t.co/FauOxQEjyZ",The Cannabis Stock,02/09/2020,8,Tweet,0,1
TRIP,"RT @stock_cannabis : ????? TO WATCH ????

M2Bio Science inc $WUHN ????

Broke the MMA 9 with 18.38% increase ??

$mmed $boss $trip #psychedelic 
$rvv $cbdt $shrm $numi $buzz $rvvtf $wuhn @m2bio https://t.co/U9JFPnrFAt",The Stocks Market,02/09/2020,0,Retweet,1,1
TRIP,"Revive Therapeutics, MindMed, Compass Pathways &amp; Delic Corp Embark on #Psychedelics #MDMA, #Ayahuasca, #Psilocybin &amp; #Ketamine 

READ MORE: https://t.co/rkKKo0LmEP $JNJ $MMED $MMEDF $GWPH $NFLX $RVV $RVVTF $TRIP $TRUSS $CMPS $FB #MICROCAPS #microcapstocks https://t.co/ZwLjzH4IY4",Financial News Now,02/09/2020,0,Tweet,7,0
TRIP,"RT @stock_cannabis : ????? TO WATCH ????

M2Bio Science inc $WUHN ????

Broke the MMA 9 with 18.38% increase ??

$mmed $boss $trip #psychedelic 
$rvv $cbdt $shrm $numi $buzz $rvvtf $wuhn @m2bio https://t.co/U9JFPnrFAt",DiableMedia,02/09/2020,0,Retweet,1,1
TRIP,"RT @stock_cannabis : ????? TO WATCH ????

M2Bio Science inc $WUHN ????

Broke the MMA 9 with 18.38% increase ??

$mmed $boss $trip #psychedelic 
$rvv $cbdt $shrm $numi $buzz $rvvtf $wuhn @m2bio https://t.co/U9JFPnrFAt",Rob,02/09/2020,0,Retweet,1,1
TRIP,"????? TO WATCH ????

M2Bio Science inc $WUHN ????

Broke the MMA 9 with 18.38% increase ??

$mmed $boss $trip #psychedelic 
$rvv $cbdt $shrm $numi $buzz $rvvtf $wuhn @m2bio https://t.co/U9JFPnrFAt",The Cannabis Stock,02/09/2020,3,Tweet,1,1
TRIP,$TRIP  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 554,Media Sentiment®,02/09/2020,0,Tweet,5,0
TRIP,"A penny stock to watch closely in the treatment of covid-19

#COVID19 #biden $rvv $trip $mmed $wuhn #TrumpIsNotWell https://t.co/HUArTCY84P",B. Herbert Squamish,02/09/2020,0,Tweet,3,0
TRIP,"RT @Christi57973254 : https://t.co/PJKovXv6VM
one of the largest stocks and options trading communities

$TSLA $MSFT $WMT $AMZN $AMD $HD $SPY $SLV $ATVI $TGT $T $GLUU $ZNGA $AAL $CACC $C $SPCE $FCEL $TRIP $BYND $MRNA $OXY $CCL $CRON $RCL $IWM $HTZ $PENN https://t.co/3WVZxTvEqr",White Rhino Stock Trading,02/09/2020,0,Retweet,0,0
TRIP,"https://t.co/PJKovXv6VM
one of the largest stocks and options trading communities

$TSLA $MSFT $WMT $AMZN $AMD $HD $SPY $SLV $ATVI $TGT $T $GLUU $ZNGA $AAL $CACC $C $SPCE $FCEL $TRIP $BYND $MRNA $OXY $CCL $CRON $RCL $IWM $HTZ $PENN https://t.co/3WVZxTvEqr",Stock-Team alerts & options,02/09/2020,1,Tweet,0,0
TRIP,"$BABA $DSA $KODK $DOW $GNUS $IDEX $boxl $TSLA $TAOP $JFK $CEMI $SPY $TSLA $SHOP $AMZN $NVDA $ROKU $EBAY $AMD $BB $DAL $DOW $Kodk $AAPL $ESE $SPCE $FCEL $TRIP $BYND $MRNA $NOK $OXY $CCL $CRM $DGLY $HTZ $Aapl $GMBL $FB
https://t.co/adaO8wUDjL
options alerts 90% success rate join https://t.co/gxMYLPYxdA",Stock-Team alerts & options,02/09/2020,0,Tweet,0,0
TRIP,"RT @WillLuck6 : If you want to be part of the next run to $1.00.... it’s time ??
$WUHN ????

#psychedelic $mmed $shrm $trip $rvv https://t.co/H1LoxY2GMU",DiableMedia,02/09/2020,0,Retweet,1,0
TRIP,"RT @stock_cannabis : ALERT ?? $RVV $RVVTF

If you don’t know Revive Therapeutics you need to read this article asap ??

$mmed $trip $rvvtf $numi $rvv.c
$aapl $tsla $msft $amzn $cydy $mdrn $vxrt @jimrockfordatSH 
@Revive_RVV @defineRivera 
 //client

https://t.co/ydH5ZDsVx3",DiableMedia,02/09/2020,0,Retweet,0,3
TRIP,"Instant alerts , updates ; Chat with other traders

Visit today
?? https://t.co/0OAD57Cgb9

$AAPL $AYRO $SPOT
$NKLA $DKNG $VRM $TRIL $ROKU $BBAR $STNG $GLUU $ZNGA $ESE $SPCE $FCEL $TRIP $BYND $MRNA $NOK $OXY $CCL $CRON $RCL $DGLY $HTZ $PENN $GMBL $CRNC $RGR $KTOV $GNUS $ROKU  $V https://t.co/cuhNxzuCON",Aleetsupdates,02/09/2020,0,Tweet,0,0
TRIP,"ALERT ?? $RVV $RVVTF

If you don’t know Revive Therapeutics you need to read this article asap ??

$mmed $trip $rvvtf $numi $rvv.c
$aapl $tsla $msft $amzn $cydy $mdrn $vxrt @jimrockfordatSH 
@Revive_RVV @defineRivera 
 //client

https://t.co/ydH5ZDsVx3",The Cannabis Stock,02/09/2020,2,Tweet,0,3
TRIP,"If you want to be part of the next run to $1.00.... it’s time ??
$WUHN ????

#psychedelic $mmed $shrm $trip $rvv https://t.co/H1LoxY2GMU",Will Luck,02/09/2020,2,Tweet,1,0
TRIP,RT @melrollingstone : Will he $TRIP and fall before his stock does?,Joe Gambiste,01/09/2020,0,Retweet,0,0
TRIP,RT @melrollingstone : Will he $TRIP and fall before his stock does?,Infosec Ivy ?????? ?? ?? ??,01/09/2020,0,Retweet,0,0
TRIP,Will he $TRIP and fall before his stock does?,??ROLSTON,01/09/2020,2,Reply,0,0
TRIP,"RT @stock_cannabis : ALERT  M2Bio Sciences $WUHN

?? UP 18.38% ??????

??One of the most undervalued psychedelics and Cannabinoid company ????

$mmed $boss $trip #psychedelic 
$rvv $cbdt $shrm $numi $buzz $rvvtf $wuhn @m2bio

https://t.co/0v2tvD6AWt",DiableMedia,01/09/2020,0,Retweet,1,1
TRIP,"$RVV @Revive_RVV  is coming upto a defining moment in the Canadian Decriminalization &gt; legalization &gt; market expansion for medicine and recreation. 

$trip $mmed $wuhn",B. Herbert Squamish,01/09/2020,0,Tweet,0,1
TRIP,"ALERT  M2Bio Sciences $WUHN

?? UP 18.38% ??????

??One of the most undervalued psychedelics and Cannabinoid company ????

$mmed $boss $trip #psychedelic 
$rvv $cbdt $shrm $numi $buzz $rvvtf $wuhn @m2bio

https://t.co/0v2tvD6AWt",The Cannabis Stock,01/09/2020,3,Tweet,1,1
TRIP,"RT @stockpickmover : $NAFS Moving up on volume + 1.73% watch for nHOD 

$AAPL $AYRO $SPOT $NKLA $DKNG $VRM $TRIL $ROKU $BBAR $STNG $GLUU $ZNGA $ESE $SPCE $FCEL $TRIP $BYND $MRNA $NOK $OXY $CCL $CRON $RCL $DGLY $HTZ $PENN $GMBL $CRNC $RGR $KTOV $GNUS $ROKU $BLD $VI https://t.co/9tk0iWPALl",budfoxfun,01/09/2020,0,Retweet,0,0
TRIP,Unusual Option Activity #UOA on @TDANetwork on now with @OJRenick . Looking at flows in $AAPL $ROKU and $TRIP. Dare to short $AAPL?!,Tom White,01/09/2020,0,Tweet,1,2
TRIP,"$NAFS Moving up on volume + 1.73% watch for nHOD 

$AAPL $AYRO $SPOT $NKLA $DKNG $VRM $TRIL $ROKU $BBAR $STNG $GLUU $ZNGA $ESE $SPCE $FCEL $TRIP $BYND $MRNA $NOK $OXY $CCL $CRON $RCL $DGLY $HTZ $PENN $GMBL $CRNC $RGR $KTOV $GNUS $ROKU $BLD $VI https://t.co/9tk0iWPALl",??????????????????????????,01/09/2020,1,Tweet,0,0
TRIP,"RT @FPSwatchlist : $SNWR Huge News - Intercept Music, a Sanwire Subsidiary, to Release First Tracks for Global Independent Label, Notting Hill Music https://t.co/QGfA8QPubG

$BBAR $STNG $GLUU $ZNGA $ESE $SPCE $FCEL $TRIP $BYND $MRNA $NOK $OXY $CCL $CRON $RCL $DGLY $HTZ $PENN $GMBL $CRNC $RGR",budfoxfun,01/09/2020,0,Retweet,0,0
