Symbol,Text,Name,Date,Retweets,Tweet Type,Hashtags,Mentions,Media Type
NFLX,"The market value of Netflix surpassed Verizon’s for the first time Thursday. The streaming platform is worth $223.3 billion, while Verizon is valued at $223.2 billion. https://t.co/WThlYvZc2g",WSJ Markets,09/07/2020,2,Tweet,0,0,
NFLX,"Netflix new all-time highs. 
 
$NFLX ? 2.5% https://t.co/l1rROS77fn",Stocktwits,10/07/2020,18,Tweet,0,0,photo
NFLX,"Netflix $550  
 
$NFLX ? 8% https://t.co/VUQ6nDtT5w",Stocktwits,10/07/2020,16,Tweet,0,0,animated_gif
NFLX,"Netflix, Domino’s Pizza and 1Life Healthcare scored healthy gains Friday $DPZ $NFLX $ONEM https://t.co/h2aFYIslGk",Investors.com,10/07/2020,4,Tweet,0,0,
NFLX,"Netflix n Chill? 
 
$NFLX ? 69% YTD (nice.)",Stocktwits,10/07/2020,52,Tweet,0,0,
NFLX,And we used to laugh when Netflix passed CBS in market cap... https://t.co/Rk48sQcJqn,Jim Cramer,13/07/2020,12,Tweet,0,0,
NFLX,"Netflix, one of the best performing stocks of the S&amp;P 500 this year, is under pressure to deliver another blockbuster quarter, writes @djtgallagher for @WSJheard - https://t.co/jjAR2O4D9j",WSJ Markets,13/07/2020,3,Tweet,0,2,
NFLX,"Netflix is up 3% pre-market, ATHs 
 
$NFLX https://t.co/6yuSIuel4S",Stocktwits,13/07/2020,12,Tweet,0,0,photo
NFLX,Let's Tune Into Some Updated Netflix Charts for a New Technical Strategy: @BruceKamich  https://t.co/enaOL8N4yN,Jim Cramer,13/07/2020,2,Tweet,0,1,
NFLX,RT @TheStreet : Netflix Reports Earnings on Thursday: @EricJhonsa with 6 Important Things to Watch $NFLX  https://t.co/1s5XKor8bB,Jim Cramer,14/07/2020,0,Retweet,0,1,
NFLX,Here's our quarterly list of the most volatile stocks in reaction to earnings reports.  Netflix $NFLX is by far the largest stock on the list.  Read on: https://t.co/8HjwpqlxV3 https://t.co/9VZfsjVcVl,Bespoke,15/07/2020,5,Tweet,0,0,photo
NFLX,Here's our quarterly list of the most volatile stocks in reaction to earnings reports.  Netflix $NFLX is by far the largest stock on the list.  Read on: https://t.co/8HjwpqlxV3 https://t.co/9VZfsjVcVl,Bespoke,15/07/2020,5,Tweet,0,0,photo
NFLX,RT @IBD_ECarson : Coronavirus vaccine maker extends breakout; which stocks are going to lead the market rally? $AZN $AAPL $DPZ $NFLX $JNJ $ABT $MRNA $TSM $MS $BAC https://t.co/egAkyJg7hQ https://t.co/bQBdHoMEFn,Investors.com,16/07/2020,0,Retweet,0,0,animated_gif
NFLX,RT @TheStreet : Here's what has @JimCramer a little worried about Netflix ahead of $NFLX earnings after the bell today: https://t.co/qGg7BnfYg6,Jim Cramer,16/07/2020,0,Retweet,0,1,
NFLX,RT @edmundlee : Netflix reports earnings after the bell... $nflx forecast 7.5mm new subs but that’s “mostly guesswork” ... here’s what else to look for: https://t.co/XF37aWO5ES ... (btw @oldguardmovie is good),NYT Business,16/07/2020,0,Retweet,0,1,
NFLX,RT @TheStreet : .@EricJhonsa with your Netflix Q2 Earnings Live Blog $NFLX https://t.co/5fvb85YVTs,Jim Cramer,16/07/2020,0,Retweet,0,1,
NFLX,$NFLX first move lower. https://t.co/ePY5VaweAl https://t.co/MZXCrSxckk,Stocktwits,16/07/2020,14,Tweet,0,0,photo
NFLX,$NFLX https://t.co/pLk9p4nEi7,Sven Henrich,16/07/2020,83,Tweet,0,0,photo
NFLX,$NFLX https://t.co/pLk9p4nEi7,Sven Henrich,16/07/2020,83,Tweet,0,0,photo
NFLX,When will the Fed start buying $NFLX subscriptions?,Sven Henrich,16/07/2020,278,Tweet,0,0,
NFLX,When will the Fed start buying $NFLX subscriptions?,Sven Henrich,16/07/2020,278,Tweet,0,0,
NFLX,"6 days ago Goldman upgraded $NFLX raising its price target to $670
https://t.co/vNM4PtMqQU https://t.co/g9aUTXEvj5",Sven Henrich,16/07/2020,50,Reply,0,0,photo
NFLX,"6 days ago Goldman upgraded $NFLX raising its price target to $670
https://t.co/vNM4PtMqQU https://t.co/g9aUTXEvj5",Sven Henrich,16/07/2020,50,Reply,0,0,photo
NFLX,$NFLX https://t.co/hTdLK31Zzw,Stocktwits,16/07/2020,69,Tweet,0,0,photo
NFLX,I am sure there will be people who freak out about Netflix and then we get another decline in the Nasdaq. I was not a fan of Netflix running into the print and this selloff is not surprising.,Jim Cramer,16/07/2020,27,Tweet,0,0,
NFLX,"Netflix Screws The Pooch 
 
$NFLX https://t.co/MrSM9YqJfv https://t.co/4SJlJc4rtw",Stocktwits,16/07/2020,19,Tweet,0,0,animated_gif
NFLX,"Here's Everything New Coming To Netflix This Week, Starting July 16 https://t.co/weQhqnKVSJ",BuzzFeed,16/07/2020,2,Tweet,0,0,
NFLX,"Netflix blew away subscriber growth targets again, but quickly threw cold water on the outlook for the rest of the year. @djtgallagher for @WSJheard explains: https://t.co/yGHJ0HHLev",WSJ Markets,16/07/2020,3,Tweet,0,2,
NFLX,"Netflix posted another boom in paid subscriber growth for the second quarter, but it expects growth in the third quarter to decelerate significantly. https://t.co/tbi2OnVG5h",WSJ Markets,16/07/2020,2,Tweet,0,0,
NFLX,"Netflix is down 8% following last night's earnings.  
 
$NFLX is trading at levels not seen since July 6th. https://t.co/xKuxtvhv2M",Stocktwits,17/07/2020,13,Tweet,0,0,photo
NFLX,"Following its stellar forecast on $NFLX Goldman now makes a forecast on a vaccine:

https://t.co/EICbyfDQsu https://t.co/BOKLTTQ3Cd",Sven Henrich,17/07/2020,8,Reply,0,0,
NFLX,"Following its stellar forecast on $NFLX Goldman now makes a forecast on a vaccine:

https://t.co/EICbyfDQsu https://t.co/BOKLTTQ3Cd",Sven Henrich,17/07/2020,8,Reply,0,0,
NFLX,I do like Netflix--go read the letter and then watch the call and i think you will believe this is Clorox at $180...,Jim Cramer,17/07/2020,14,Tweet,0,0,
NFLX,I said don't buy Netflix ahead of the quarter but listen to the call and i thought it was a great one https://t.co/Y232Tiq893,Jim Cramer,17/07/2020,3,Tweet,0,0,
NFLX,"As we highlighted in our COTD on Wednesday, Q2 has historically been Netflix's $NFLX worst quarter for earnings.  Has averaged a one-day decline of 6.12% on Q2 earnings.  Currently down 6.7% pre-mkt.  https://t.co/nwujVm8rP4 https://t.co/iHroOjploS",Bespoke,17/07/2020,1,Tweet,0,0,photo
NFLX,"As we highlighted in our COTD on Wednesday, Q2 has historically been Netflix's $NFLX worst quarter for earnings.  Has averaged a one-day decline of 6.12% on Q2 earnings.  Currently down 6.7% pre-mkt.  https://t.co/nwujVm8rP4 https://t.co/iHroOjploS",Bespoke,17/07/2020,1,Tweet,0,0,photo
NFLX,"Note that Q4 is actually the only quarter that Netflix $NFLX has seen a positive one-day average gain on earnings.  It's a big one too, +10.4%.  Q1, Q2, and Q3 have all averaged declines. https://t.co/yFMpZy8RZ5",Bespoke,17/07/2020,1,Reply,0,0,photo
NFLX,"Note that Q4 is actually the only quarter that Netflix $NFLX has seen a positive one-day average gain on earnings.  It's a big one too, +10.4%.  Q1, Q2, and Q3 have all averaged declines. https://t.co/yFMpZy8RZ5",Bespoke,17/07/2020,1,Reply,0,0,photo
NFLX,RT @TheStreet : .@JimCramer has a new approach to Netflix $NFLX subscribers: https://t.co/MN5fWJwAWU,Jim Cramer,17/07/2020,0,Retweet,0,1,
NFLX,"Stocks act well; Netflix falls, Intuitive Surgical jumps, Home Depot hits buy zone $NFLX $ISRG $HD https://t.co/FVA6cgI3ks",Investors.com,17/07/2020,5,Tweet,0,0,
NFLX,"'Immigration Nation': New Netflix series gives ""unprecedented"" inside look into ICE operations https://t.co/GPU4s4k4lX",Newsweek,22/07/2020,62,Tweet,0,0,
NFLX,The New August Netflix Titles Are Here And There’s So Much Great Stuff https://t.co/1rgzNuJi3Q,BuzzFeed,22/07/2020,5,Tweet,0,0,
NFLX,Here Are The 42 Netflix Titles Leaving In August https://t.co/cWnCNcjTpg,BuzzFeed,22/07/2020,4,Tweet,0,0,
NFLX,"27 Tweets About Netflix's ""Indian Matchmaking"" For Anyone Obsessed With The Show https://t.co/3Zu2v6glKo",BuzzFeed,22/07/2020,20,Tweet,0,0,
NFLX,"RT @conorsen : @TheStalwart Interesting how $NFLX, $MSFT, and $TSLA have all been red on earnings, but the Nasdaq mostly keeps rolling.",Joe Weisenthal,23/07/2020,0,Retweet,0,1,
NFLX,RT @SarahPonczek : Fang stocks down for a 4th straight day. That's the longest streak since February 25 $FB $AMZN $NFLX $GOOG,Joe Weisenthal,24/07/2020,0,Retweet,0,0,
NFLX,may they never visit their parents after visiting that pool....at least without 14 days of quarantining. What a nightmare.. 14 days of a lot of Netflix though... https://t.co/YxMXwiHO9l,Jim Cramer,27/07/2020,3,Tweet,0,0,
NFLX,"Viewers Binged Netflix's ""Indian Matchmaking"" But For Some, The Show Brought Up Painful Memories https://t.co/YPsrCFo7MD",BuzzFeed,28/07/2020,6,Tweet,0,0,
NFLX,"""Last Chance U:: Will there be a Season 6 of Laney College Netflix show? https://t.co/1HxCUtMbs0",Newsweek,29/07/2020,1,Tweet,0,0,
NFLX,Bank stocks aren’t getting the market love Netflix and Amazon are commanding. Their supporters say just treat them like normal companies and there’d be a big rally. https://t.co/xQgDLAn9Bi,WSJ Markets,31/07/2020,2,Tweet,0,0,
NFLX,23 Incredible Shows on Netflix For Anyone Who Feels Like They’ve Watched Everything https://t.co/LFibwBrCQa,BuzzFeed,31/07/2020,58,Tweet,0,0,
NFLX,"Netflix’s ""Umbrella Academy"" takes on the 1960s— and becomes unexpectedly relevant to 2020 https://t.co/EyWbWTu307",The Washington Post,31/07/2020,34,Tweet,0,0,
NFLX,Listen: This New Netflix Show Will Explain How Dust From Dead Fish Gave Us A Rainforest https://t.co/US3N3ZWxke,BuzzFeed,31/07/2020,1,Tweet,0,0,
NFLX,"Netflix’s ""Umbrella Academy"" takes on the 1960s— and becomes unexpectedly relevant to 2020 https://t.co/y26tjOfSJe",The Washington Post,03/08/2020,261,Tweet,0,0,
NFLX,"Sam Jay on her bold Netflix stand-up special, vulnerability onstage and writing for the most diverse SNL cast yet https://t.co/I6a0IlPV4O",The Washington Post,06/08/2020,12,Tweet,0,0,
NFLX,"Watching Jurassic Park on Netflix, forgot how formative and essential this movie was for Our Generarion",Wu-Tang Financial ??,10/08/2020,10,Tweet,0,0,
NFLX,"RT @WWEPR : .@WWETheBigShow spoke with @Newsweek about #TheBigShowShow, the series epic crossover event, cameo appearances from @WWE Legends and what it is like working with @jaleelwhite. 

Game On: A Comedy Crossover Event is available now on @netflix. 

https://t.co/jxGDI2yfDF",Newsweek,12/08/2020,0,Retweet,1,5,
NFLX,"Before the rise of Power Point presentations and Netflix, ferocious executives like Sumner Redstone ran Hollywood https://t.co/1C6GsHfPAR",NYT Business,12/08/2020,3,Tweet,0,0,
NFLX,"Oh No, The Original ""Avatar: The Last Airbender"" Creators Left The Netflix Live-Action Version https://t.co/7Te07knPsa",BuzzFeed,12/08/2020,29,Tweet,0,0,
NFLX,"This Is Why Netflix Needs To Give Kyoshi From ""Avatar: The Last Airbender"" Her Own Series https://t.co/cXkIntgce2",BuzzFeed,13/08/2020,43,Tweet,0,0,
NFLX,The New September Netflix Titles Are Here And There's Lots Of Great Stuff https://t.co/RfSwKUmNm5,BuzzFeed,19/08/2020,7,Tweet,0,0,
NFLX,Here Are The 42 Netflix Titles Leaving In September https://t.co/ARm6Bl2t4X,BuzzFeed,19/08/2020,13,Tweet,0,0,
NFLX,"Literally me watching Netflix.

Thanks to: 
https://t.co/BkCOyNSV7I
https://t.co/tMpVonOhPn https://t.co/hUo3zuQzaV",BuzzFeed,19/08/2020,46,Tweet,0,0,video
NFLX,Netflix’s 'Million Dollar Beach House' star: Hamptons one of the only markets that's 'really robust' https://t.co/k8UoRC3DD0 by @sarahapaynter https://t.co/Jj6Y0CGBYz,Yahoo Finance,22/08/2020,2,Tweet,0,1,photo
NFLX,Netflix’s 'Million Dollar Beach House' star: Hamptons one of the only markets that's 'really robust' https://t.co/k8UoRC3DD0 by @sarahapaynter https://t.co/9kLkzOPLhz,Yahoo Finance,23/08/2020,2,Tweet,0,1,photo
NFLX,"There's A New Barbie Moving Coming To Netflix And I, For One, Am Very Excited https://t.co/d8DaAXX4Yx",BuzzFeed,24/08/2020,19,Tweet,0,0,
NFLX,"In the spotlight with a Netflix show, India’s elite matchmakers reinvent an age-old tradition https://t.co/w9Rat2SXmu",The Washington Post,25/08/2020,14,Tweet,0,0,
NFLX,"Facebook +5% 
Adobe +6.5% 
Netflix +7.5% 
Salesforce +25% 
 
$FB $ADBE $NFLX $CRM https://t.co/RYThzF6xXH",Stocktwits,26/08/2020,41,Tweet,0,0,photo
NFLX,https://t.co/wtLoEF4s2t set the tone at the open as the Nasdaq moved strongly higher $CRM $COUP $NFLX https://t.co/pQEbTnoiOn,Investors.com,26/08/2020,3,Tweet,0,0,
NFLX,"RT @taralach : $NFLX surged 12% today, the most in three years

Netflix built a moat even Warren Buffett would envy: https://t.co/gue7Ra8rPp via @bopinion",Joe Weisenthal,26/08/2020,0,Retweet,0,1,
NFLX,"Ayo Edebiri Will Replace Jenny Slate As Missy On Netflix's ""Big Mouth"" https://t.co/65vdE97Dyj",BuzzFeed,28/08/2020,19,Tweet,0,0,
NFLX,"Literally me watching Netflix.

Thanks to: 
https://t.co/BkCOyNSV7I
https://t.co/tMpVonOhPn https://t.co/QZNgTwQTIo",BuzzFeed,31/08/2020,35,Tweet,0,0,video
NFLX,"New for subscribers:  Netflix's growth is slowing, but the stock is still a buy, JPMorgan says https://t.co/twOLU4NhH2 Check out @CNBCPro today.",CNBC,31/08/2020,5,Tweet,0,1,
NFLX,"RT @CNBCFastMoney : Are you in camp NOMO, or MOMO? The traders weigh in on whether they think $PTON $DOCU $NFLX $NVDA are rallying on momentum or strong fundamentals. https://t.co/psG4hfTdTG",CNBC,01/09/2020,0,Retweet,0,0,video
NFLX,"Prince Harry and Meghan have a Netflix deal. As producers, they have an animated series in the works and plan to make documentaries and feature films. https://t.co/6gUI1p5i9E",NYT Business,02/09/2020,104,Tweet,0,0,
NFLX,Prince Harry and Meghan sign production deal with Netflix https://t.co/V8zNgadJHF,CNBC,02/09/2020,8,Tweet,0,0,
NFLX,"Prince Harry and Meghan have a Netflix deal. As producers, they have an animated series in the works and plan to make documentaries and feature films. https://t.co/OXPlTpxqJS",NYT Business,02/09/2020,3,Tweet,0,0,
NFLX,"Prince Harry and his wife, Meghan, have founded a yet-to-be-named production company and signed a multiyear deal with Netflix, which will pay them to make documentaries, docu-series, feature films, scripted shows and children’s programming. https://t.co/DlRsjGpLDs",NYT Business,03/09/2020,2,Tweet,0,0,
NFLX,"Netflix was 'one of my great mistakes,' says billionaire investor Mario Gabelli https://t.co/2eqWYarxca by @MaxZahn_ and @serwer https://t.co/WRjK8RTfVv",Yahoo Finance,03/09/2020,3,Tweet,0,2,photo
NFLX,Why @mariogabelli says 'one of his great mistakes' involves Netflix. Watch Mario’s #Influencers interview now: https://t.co/IY9AF09QpX https://t.co/3RRTEK8KHw,Yahoo Finance,03/09/2020,1,Tweet,1,1,photo
NFLX,"FAANG today: 
 
$FB -4% 
$AAPL -6.5% 
$AMZN -5% 
$NFLX -5 
$GOOGL -5% 
 
FAANG YTD: 
 
$FB +41% 
$AAPL +67% 
$AMZN +81% 
$NFLX +62% 
$GOOGL +22%",Stocktwits,03/09/2020,79,Tweet,0,0,
NFLX,What To Watch On Netflix This Week Other Than “Away” https://t.co/lGojLcHh5h,BuzzFeed,03/09/2020,2,Tweet,0,0,
NFLX,"Netflix was 'one of my great mistakes,' says billionaire investor Mario Gabelli https://t.co/2eqWYarxca by @MaxZahn_ and @serwer https://t.co/geNnIxObKS",Yahoo Finance,03/09/2020,1,Tweet,0,2,photo
ROKU,Breakout stocks up the most since yesterday https://t.co/NQUVuLhzvH $ROKU $REPH $CLSD  at  8:12am pst,Top Breakout Stocks,09/08/2019,0,Tweet,0,0,
ROKU,"Nasdaq tests 50-day: Apple news slams rivals, Shopify dives, Ally is a buy $AAPL $ROKU $SHOP $ALLY Sponsored by Interactive Brokers @ibkr https://t.co/MqIiZ0XJ7o",Investors.com,10/09/2019,12,Tweet,0,1,
ROKU,"RT @IBD_ECarson : Apple has gradually outperformed the broader market in 2019, but it had lagged the big winners. Well, those big winners are now suffering massive losses.  https://t.co/AoqLpu7zFb $AAPL $RH $ZS $ROKU $ALLY https://t.co/G9aktehMey",Investors.com,11/09/2019,0,Retweet,0,0,photo
ROKU,"Quarter point cut from Fed didn’t stop a market sell off but stock rebounded into the close. ZTO Express, Owens Corning and Roku in focus. $ZTO $OC $ROKU Sponsored by Interactive Brokers @ibkr https://t.co/iU9d5FzzJa",Investors.com,18/09/2019,6,Tweet,0,1,
ROKU,"New breakout highs for $FEYE, $ROKU, $TGT, $GLP https://t.co/qwCj3iCBfg",Top Breakout Stocks,09/10/2019,0,Tweet,0,0,
ROKU,"$FEYE, $ROKU, $TGT, $RDVT, $UEC hit new breakout highs  https://t.co/qwCj3iCBfg",Top Breakout Stocks,09/10/2019,1,Tweet,0,0,
ROKU,Top performing breakout stocks since yesterday https://t.co/NQUVuLhzvH $ROKU $NMM $PNTG  at  8:18am pst,Top Breakout Stocks,10/10/2019,0,Tweet,0,0,
ROKU,"RT @IBD_ECarson : FANG Stock Soars On Earnings, But This Loser Hits Dow Futures https://t.co/ncGfAX7iTc $NFLX $AAPL $DIS $IBM $AA $CSX $ROKU https://t.co/YvN2VHxe6f",Investors.com,17/10/2019,0,Retweet,0,0,photo
ROKU,"S&amp;P 500 hits record high as Microsoft breaks out, Roku rallies, AMD nears buy point $MSFT $ROKU $AMD Sponsored by Interactive Brokers. @IBKR https://t.co/g6ZYRkpw8m",Investors.com,28/10/2019,4,Tweet,0,1,
ROKU,"Join the free IBD Live stream tomorrow starting 10 mins before market open: https://t.co/wVo7SpNxC5
Expect lots of discussion on tonight's earnings announcements for $ROKU and $CVNA.

#IBDLive https://t.co/bfoIm5sX6d",Investors.com,06/11/2019,3,Tweet,1,0,photo
ROKU,"RT @IBD_ECarson : After Hours: Four top stocks are signaling breakouts on earnings, but it might be time to reset $ROKU. https://t.co/tPBnxPaPb2 $DXCM $QCOM $ELF $CVNA $FISV $EXPE (Expect a deep dive of these big movers on #IBDLive tomorrow morning.) https://t.co/pQ6pW7PjDN",Investors.com,06/11/2019,0,Retweet,1,0,photo
ROKU,RT @IBD_ECarson : Dow Jones Futures Rally On China Trade News; Four Stocks Eye Breakouts - Should be a fun IBD Live this morning!  https://t.co/Vr3vZuR2tb $ROKU $CVNA $QCOM $ELF $FISV $EXPE $DXCM #IBDLIVE https://t.co/LHWRMuYnan,Investors.com,07/11/2019,0,Retweet,1,0,photo
ROKU,"For insights on the recent bull run, analysis of $DIS and $NFLX w/ @Randy_Watts_ of @williamoneilco, and dividend #ETF strategies w/ @SimeonHyman of  @ProSharesETF, watch #InvestingStrategies with IBD at @Nasdaq! Full episode: https://t.co/fTkEbSPypr $ROKU #NOBL https://t.co/fefOwxXBNw",Investors.com,19/11/2019,6,Tweet,3,5,video
ROKU,"RT @IBD_ECarson : After Hours: Roku hits new buy point. $ROKU is up 436% in 2019, but mind the wild, deep base. https://t.co/UIKnDjAXfp $DIS $VEEV $ADSK $BA $DELL $VMW https://t.co/HYVxNBZjDk",Investors.com,27/11/2019,0,Retweet,0,0,photo
ROKU,???? breakout alert on $ROKU - possible buy here but @IBD_DChung says it may be smart to temper your expectations here. #IBDLive,Investors.com,27/11/2019,3,Tweet,1,1,
ROKU,In #IBDLive Happy Thanksgiving all! Some of the key #stocks discussed today include $VEEV $ADSK $ROKU $JBL Pls check out our 75-minute-plus livecast via @zoom_us here,Investors.com,27/11/2019,0,Tweet,2,1,
ROKU,"Stocks rally into holiday: Autodesk, Axon test buy points, Roku breakout fizzles $ADSK $AAXN $ROKU Sponsored by Interactive Brokers. @IBKR https://t.co/1DsCu1DHGS",Investors.com,27/11/2019,1,Tweet,0,1,
ROKU,RT @IBD_ECarson : After Hours: Another Trade War? Coupa Software Is Key Earnings Mover https://t.co/24ysuvI1CE $COUP $AAPL $AMD $DXCM $ROKU $TTD https://t.co/Px9n1HeYnl,Investors.com,03/12/2019,0,Retweet,0,0,photo
ROKU,RT @IBD_ECarson : Trump Says He May Prefer China Trade Deal After The 2020 Election; Futures Fall https://t.co/sWaFVHosI6 $AMD $AAPL $BABA $ROKU $COUP $TTD https://t.co/KR5zzTivTs,Investors.com,03/12/2019,0,Retweet,0,0,photo
ROKU,"IBD Live is on! The show where we help you make more money in the stock market... or on days like today, pare your losses ????

Tickers on the board this morning: $ROKU, $PAAS, $AG, $VIX

Tune into the live stream here: 
https://t.co/wVo7SpNxC5 
Questions welcome! #IBDLive",Investors.com,03/12/2019,2,Tweet,1,0,
ROKU,"$ROKU Earnings  
  
EPS: ($0.13) vs ($0.14) est.  
Revs: $411.2M vs $392M est.   
  
First move higher.",Stocktwits,13/02/2020,5,Tweet,0,0,
ROKU,"RT @IBD_ECarson : After Hours: Leaderboard Stocks Nvidia, Dexcom Soar On Earnings; Futures Rise https://t.co/9UKE4iw3IS $NVDA $DXCM $ROKU $DDOG $AYX https://t.co/XpPF2riunT",Investors.com,14/02/2020,0,Retweet,0,0,photo
ROKU,"We’re live! Tune into IBD Live here: https://t.co/wVo7SpNxC5 

Stocks in discussion on today’s show:
$NVDA $AMD $ROKU $TSLA 

#IBDLive",Investors.com,14/02/2020,0,Tweet,1,0,
ROKU,"Following the earnings gap higher, $ROKU is now down 5.5%. 

Here's a 5-minute chart: https://t.co/Z08nh6oXud",Stocktwits,14/02/2020,6,Tweet,0,0,photo
ROKU,"Roku $ROKU opened up $10, now down $10.",Bespoke,14/02/2020,1,Tweet,0,0,
ROKU,"Roku $ROKU opened up $10, now down $10.",Bespoke,14/02/2020,1,Tweet,0,0,
ROKU,"$PBR, $XLF, $GE, $CDE, $COLD, $GS, $ROKU breaking down to new lows https://t.co/QwuvEYCya1",Top Breakout Stocks,22/02/2020,0,Tweet,0,0,
ROKU,"Trending on Stocktwits...

$ROKU +14% 

Roku added ~3 million new users in the first quarter and issued strong sales forecast for Q1. https://t.co/8QqzVKLDnc",Stocktwits,14/04/2020,10,Tweet,0,0,photo
ROKU,"Trending on Stocktwits...

$ROKU ? 11% https://t.co/FZO7liNBlH",Stocktwits,16/04/2020,9,Tweet,0,0,animated_gif
ROKU,"$CODX, $SNGX, $EDNT, $NOK, $MSFT, $ROKU hit new breakout highs  https://t.co/qwCj3iCBfg",Top Breakout Stocks,17/04/2020,1,Tweet,0,0,
ROKU,$ROKU Q1 2020 Highlights https://t.co/3SpNU1tivo,Stocktwits,07/05/2020,11,Tweet,0,0,photo
ROKU,RT @IBD_ECarson : Futures jump ahead of historic jobs report; five stocks that just broke out are big earnings movers https://t.co/OxwrGHFqRk $ROKU $TTD $PODD $AVLR $QLYS $IPHI $AAPL $MSFT $NOW https://t.co/9NqQVJKOt6,Investors.com,08/05/2020,0,Retweet,0,0,photo
ROKU,RT @IBD_ECarson : Futures rally into huge jobs report; will Tesla Fremont reopen today despite local order? https://t.co/ONJBXH0Ey1 $TSLA $TTD $ROKU $IPHI $PODD $AVLR $QLYS https://t.co/9z4oEoeg5U,Investors.com,08/05/2020,0,Retweet,0,0,photo
ROKU,"Trending on Stocktwits:

$ROKU ? 7% pre-market after last night's earnings. https://t.co/bBmt0hcakh",Stocktwits,08/05/2020,1,Tweet,0,0,photo
ROKU,Heard on the Street: HBO Max’s dispute with Roku and Amazon risks confusion in an already cluttered marketplace for streaming services https://t.co/O2bJU7q422,WSJ Markets,29/05/2020,1,Tweet,0,0,
ROKU,"$LLY, $PHUN, $ROKU, $CLIR, $IQ hit new breakout highs  https://t.co/qwCj3iCBfg",Top Breakout Stocks,17/06/2020,1,Tweet,0,0,
ROKU,The Charts Show That Roku's Ready to Stream to New Highs - @BruceKamich  https://t.co/555XzaDYTW,Jim Cramer,22/06/2020,15,Tweet,0,1,
ROKU,"Peloton Launches on the Roku Platform

$ROKU $PTON https://t.co/vFcykW3jXu",Stocktwits,01/07/2020,9,Tweet,0,0,
ROKU,"Roku is trading at its highest level since September 2019. 
 
$ROKU reports earnings AMC. https://t.co/IbOHqd2Y6l",Stocktwits,05/08/2020,7,Tweet,0,0,photo
ROKU,Roku beats quarterly revenue estimates https://t.co/srzmQxxgFi https://t.co/possPMJHhp,Yahoo Finance,05/08/2020,4,Tweet,0,0,photo
ROKU,"RT @IBD_ECarson : After Hours: Big 2020 Winner Fastly Dives On Earnings; Three Stocks Near Buy Areas 
https://t.co/xeX2F9GM28 $FSLY $ROKU $HUBS $ZNGA https://t.co/llbryDi5gX",Investors.com,05/08/2020,0,Retweet,0,0,animated_gif
ROKU,"Charting the Dow, Job Creation, Washington Deal or No Deal? Roku's Problem - @Sarge986 with your Market Recon  https://t.co/NVr0J8ZnuG",Jim Cramer,06/08/2020,2,Tweet,0,1,
ROKU,$ROKU is down 5% pre-market after last night's earnings. https://t.co/XKn8lgmTg4,Stocktwits,06/08/2020,1,Tweet,0,0,photo
ROKU,$ROKU ? 10% https://t.co/f7cK3o2UTg,Stocktwits,26/08/2020,12,Tweet,0,0,photo
ROKU,RT @CNBCFastMoney : Seventy million active accounts by 2022? That was enough to send Roku shares over 11% higher today. Are you buying Citi's call? $ROKU https://t.co/y0r9cj5A4u https://t.co/jj51UBaKye,CNBC,26/08/2020,0,Retweet,0,0,photo
ROKU,"RT @HalftimeReport : #UnusualActivity in $ROKU and $SBUX.

Check out @JonNajarian's trades on those, plus @JLebenthal's take! https://t.co/5ckewFOi4r",CNBC,28/08/2020,0,Retweet,1,2,video
SPOT,"Last episode of @welt podcast Deffner &amp; Zschäpitz in this decade. Out tomorrow on Apple Podcast, Spotify, and wherever podcasts are available. @ WELT Fernsehen https://t.co/4nKGC1vp3E",Holger Zschaepitz,30/12/2019,2,Tweet,0,1,
SPOT,"Last episode of @welt podcast Deffner &amp; Zschäpitz in this decade. Out tomorrow on Apple Podcast, Spotify, and wherever podcasts are available. @ WELT Fernsehen https://t.co/4nKGC1vp3E",Holger Zschaepitz,30/12/2019,2,Tweet,0,1,
SPOT,"RT @Trade_The_News : $SPOT Reports Q4 -€1.14 v -€0.43e, Rev €1.86B v €1.89Be

- Guides Q1 Total Monthly Active Users 279-289M
- Guides initial FY20 Total Rev €8.08-8.48B v €8.44Be
- Total MAUs 271M v 264.6Me
- Premium Subscribers 124M v 122.6Me
(More at https://t.co/PKv2mDbswQ)",Stocktwits,05/02/2020,0,Retweet,0,0,
SPOT,"Stocktwits Trending Tickers BMO 2/5/2020 
 
$F 7.8% Guidance lower after earnings miss.  
$CMG +1.9% Earnings beat leading to new highs.  
$SPOT -3.2% Rev miss, added more subs than expected.  
$SNAP -7.4% Rev miss, beat on DAU.  
$DIS +0.25% Earnings beat, Dinsey+ w/ 28M+ subs.",Stocktwits,05/02/2020,6,Tweet,0,0,
SPOT,"""Spotify has now spent more than $600 million to acquire four companies that can accelerate its podcasting business -- the Ringer, Gimlet Media, Anchor and Parcast."" via @Lucas_Shaw 

$SPOT
https://t.co/6peQnnA6lh",Stocktwits,11/02/2020,13,Tweet,0,1,
SPOT,"podcasting companies: We need to expand --

$SPOT: https://t.co/sFQm19lg0e",Investors.com,11/02/2020,1,Tweet,0,0,animated_gif
SPOT,"Don‘t mess with the bears. Don’t miss our new @welt Podcast #deffnerundzschaepitz. You can find that on Apple Podcast, Spotify, Google Podcast or wherever good podcasts can be found. @ Berlin, Germany https://t.co/ljgGuU93bn",Holger Zschaepitz,08/04/2020,2,Tweet,1,1,
