Symbol,Text,Name,Date,Favorites,Retweets,Hashtags,Mentions,Media Type
LUV,"@Bodacioustrades @realwillmeade This is what happens when market makers manipulate retail investors with weak knees that are heavily invested in tech.

$CBRL $LUV $CCL $MGM $NYMT",Ænigm?,04/09/2020,1,1,0,2,
LUV,3628 $LUV 18DEC20 $40 Cs bought 5.03,Rishesh Singh,04/09/2020,0,0,0,0,
LUV,"@wallstreetelix5 I made money on $NFLX call, was in and out. Put it into $LUV and $BA and lost it all +",Brooce,04/09/2020,1,0,0,1,
LUV,"KUDLOW SAYS TRUMP ADMINISTRATION IS IN CONSTANT COMMUNICATIONS WITH AIR CARRIERS OVER TESTING, CONTACT TRACING

KUDLOW: IN CONSTANT COMMUNICATION WITH AIR CARRIERS

$AAL $DAL $UAL $LUV",Frank Reynolds (The Warthog),04/09/2020,0,0,0,0,
LUV,"?Day+Swing+Options Trade Alerts
?Educational Classes/Mentoring
?Group Events/Competitions
?Watchlists &amp; More!
?~10k members! Join Us!??

https://t.co/AboEyiPQ9g

$VBIV $VIVE $SLS $AMRH $CETX $CIDM $VZ $CODX $AIM $ALT $NE $LUV $WMG $TGT $TBLT $TTPH $EKSO $SNES $YTEN $OKTA https://t.co/0dPDE8H9uZ",TEAM Trading,04/09/2020,0,0,0,0,photo
LUV,"RT @InvestInThyself : Airlines green &amp; getting love 

$BA $AAL $SAVE $JETS $JBL $DAL $LUV $UAL",Top Performer,04/09/2020,0,0,0,0,
LUV,"$LUV headlines contradicts what other airlines are doing: Southwest Airlines announced yesterday plans to bring its customers two new destinations later this year by initiating service year-round to both Miami International Airport, and Palm Springs International Airport",Katherine Ross,04/09/2020,7,0,0,0,
LUV,"@dennishegstad My picks: $MAR, $LUV, $HST, $JETS, $BHR",Nikita Bier,04/09/2020,13,0,0,1,
LUV,Rose Above Upper Bollinger Band today: $USB $HLT $ADMS $GMRE $AIR $H $HUN $XLF $OMF $MMM $ESNT $WTBA $COF $SEAS $HCA $MCD $LUV $STOR $ALK $CMA ... https://t.co/AyIukUGmib,SwingTradeBot,04/09/2020,0,0,0,0,
LUV,RT @alienwerkshop : Eyes on the travel industry ?? $JETS $AAL $NCLH $SAVE $LUV $UAL $RC looking into options for the coming weeks/month of September.  While everything is red these guy are going green.,Travel Industry News,04/09/2020,0,0,0,0,
LUV,Swinging some $LUV 42 Calls @ .25 . Trumpy seems to want to save the airlines today.,chrones,04/09/2020,0,0,0,0,
LUV,"Sold Oct $LUV 32.5 puts just in case there is a cash cow deal after all. Strength in airlines is bizarre, but go with it. Someone must be buying.",BeachGuy,04/09/2020,0,0,0,0,
LUV,Market Stir – Advanced Volatility Spotted on Shares of JetBlue Airways Corporation (NASDAQ:JBLU) | Pineville Voice https://t.co/QTperiLvBX | $DKNG $MGM $LVS $PENN $SHLL $BAC $CCL $BA $SAVE $KODK $BYD $NCLH $RCL $SPX $NDX $SPY $DAL $UAL $LUV $ALK,EUROPEAN TRADERS,04/09/2020,0,0,0,0,
LUV,"Did everyone run to cruise and airplanes? $aal $ual $luv $CCL $CUK ?? ??

$TSLA 
$SPY $UAVS $CETX $DGLY $VTIQ $INPX $DPW $NTEC $TSLA $AESE $USEG $AYRO $CGC $AKRX $MARK $APRN $DKNG $OCGN $TOPS $XSPA $WISA $DKNG $QQQ  $AMAZ $AAPL $ER $M",Verne Brooks,04/09/2020,1,0,0,0,
LUV,"$LUV's price moved above its 50-day Moving Average on August 18, 2020. View odds for this and other indicators: https://t.co/ZFnSEnelrg #SouthwestAirlines #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/3Av07aUzlt",Tickeron,04/09/2020,0,0,10,0,photo
LUV,RT @WallStJesus : AIRLINE BUYING OFF THE OPEN = $DAL $LUV $UAL,Akon,04/09/2020,0,0,0,0,
LUV,"Airlines green &amp; getting love 

$BA $AAL $SAVE $JETS $JBL $DAL $LUV $UAL",Invest in Thyself,04/09/2020,3,1,0,0,
LUV,Eyes on the travel industry ?? $JETS $AAL $NCLH $SAVE $LUV $UAL $RC looking into options for the coming weeks/month of September.  While everything is red these guy are going green.,Alien Workshop,04/09/2020,1,1,0,0,
LUV,"RT @unusual_whales : The bot noticed a lot of unusual call volume on $LUV yesterday and Wednesday.

Turns out, a potential stimulus is rumoured.

The position: https://t.co/ylYW8JWImB

The return so far: 50%

Congrats to those who played.",?,04/09/2020,0,0,0,0,
LUV,"RT @unusual_whales : The bot noticed a lot of unusual call volume on $LUV yesterday and Wednesday.

Turns out, a potential stimulus is rumoured.

The position: https://t.co/ylYW8JWImB

The return so far: 50%

Congrats to those who played.",shaq,04/09/2020,0,0,0,0,
LUV,"RT @unusual_whales : The bot noticed a lot of unusual call volume on $LUV yesterday and Wednesday.

Turns out, a potential stimulus is rumoured.

The position: https://t.co/ylYW8JWImB

The return so far: 50%

Congrats to those who played.",JTC_GOLD,04/09/2020,0,0,0,0,
LUV,"The bot noticed a lot of unusual call volume on $LUV yesterday and Wednesday.

Turns out, a potential stimulus is rumoured.

The position: https://t.co/ylYW8JWImB

The return so far: 50%

Congrats to those who played.",unusual_whales,04/09/2020,12,3,0,0,
LUV,RT @realwillmeade : Airlines call flow $LUV airline stimulus may come today,shaq,04/09/2020,0,0,0,0,
LUV,RT @WallStJesus : AIRLINE BUYING OFF THE OPEN = $DAL $LUV $UAL,Clearwater Trades,04/09/2020,0,0,0,0,
LUV,AIRLINE BUYING OFF THE OPEN = $DAL $LUV $UAL,JE$US,04/09/2020,13,5,0,0,
LUV,Casino and airline stocks rise 2nd day $mgm $dal $wynn $aal $luv $ual https://t.co/B7pbKvGcW0,Te Sheng Lin,04/09/2020,0,0,0,0,photo
LUV,RT @realwillmeade : Airlines call flow $LUV airline stimulus may come today,G,04/09/2020,0,0,0,0,
LUV,$UAL $LUV $AAL $DAL https://t.co/uGRNMHfO4E,Milton Davis,04/09/2020,4,0,0,0,
LUV,Airlines call flow $LUV airline stimulus may come today,Will Meade,04/09/2020,22,3,0,0,
LUV,RT @Marketupdater : Curevac gets 252 mln euro German grant for Covid-19 vaccine | The Business Standard https://t.co/S0mwH5dcCW | $DKNG $MGM $LVS $PENN $SHLL $BAC $CCL $BA $SAVE $KODK $BYD $NCLH $RCL $SPX $NDX $SPY $DAL $UAL $LUV $JBLU $ALK,Trader Queen ??,04/09/2020,0,0,0,0,
LUV,Pfizer CEO says coronavirus vaccine data will roll in fast enough for results late October | FiercePharma https://t.co/G0k9V1ROyu | $DKNG $MGM $LVS $PENN $SHLL $BAC $CCL $BA $SAVE $KODK $BYD $NCLH $RCL $SPX $NDX $SPY $DAL $UAL $LUV $JBLU $ALK,EUROPEAN TRADERS,04/09/2020,1,0,0,0,
LUV,Pence talking about how great 8.4% unemployment is? Hmmm no it not great and very likely will return to 13% $aal $ual $dal $luv $save $jets $rcl $nclh $ccl $ba $spr $pcp,Commentator,04/09/2020,0,0,0,0,
LUV,Curevac gets 252 mln euro German grant for Covid-19 vaccine | The Business Standard https://t.co/S0mwH5dcCW | $DKNG $MGM $LVS $PENN $SHLL $BAC $CCL $BA $SAVE $KODK $BYD $NCLH $RCL $SPX $NDX $SPY $DAL $UAL $LUV $JBLU $ALK,EUROPEAN TRADERS,04/09/2020,1,1,0,0,
LUV,Russian COVID-19 vaccine: Early results show antibody response https://t.co/Nk7RCmjAB8 | $DKNG $MGM $LVS $PENN $SHLL $BAC $CCL $BA $SAVE $KODK $BYD $NCLH $RCL $SPX $NDX $SPY $DAL $UAL $LUV $JBLU $ALK,EUROPEAN TRADERS,04/09/2020,0,0,0,0,
LUV,Drugmakers Sanofi and Glaxo launch human trials for COVID-19 vaccine https://t.co/SL5IqVKQV9 | $DKNG $MGM $LVS $PENN $SHLL $BAC $CCL $BA $SAVE $KODK $BYD $NCLH $RCL $SPX $NDX $SPY $DAL $UAL $LUV $JBLU $ALK,EUROPEAN TRADERS,04/09/2020,0,0,0,0,
LUV,$aal $ual $dal $luv $save $jblu $jets https://t.co/5oMZGaWtfY,Commentator,04/09/2020,0,0,0,0,
LUV,Coronavirus Update: Why Carnival Was a Bright Spot in Thursday's Selloff - TheStreet https://t.co/pMPl4lYTo8 | $DKNG $MGM $LVS $PENN $SHLL $BAC $CCL $BA $SAVE $KODK $BYD $NCLH $RCL $SPX $NDX $SPY $DAL $UAL $LUV $JBLU $ALK,EUROPEAN TRADERS,04/09/2020,0,0,0,0,
LUV,Second Major Cruise Line Resumes Operations Sept 6 - Travel Off Path https://t.co/IQH7VGm7Il | $DKNG $MGM $LVS $PENN $SHLL $BAC $CCL $BA $SAVE $KODK $BYD $NCLH $RCL $SPX $NDX $SPY $DAL $UAL $LUV $JBLU $ALK,EUROPEAN TRADERS,04/09/2020,0,0,0,0,
LUV,Squeeze is on $RCL $CCL $UAL $AAL $LUV etc - keep em on watch for long scalp opps,Tom Willard,04/09/2020,0,0,0,0,
LUV,"$DAL $LUV $AAL $UAL HIGHEST TSA NUMBER IN A LONG TIME  877,698 (8/3/2020).  I HAVE TO THINK TODAY COULD BE BIGGER HEADING INTO LONG WEEKEND. STILL A LONG WAY TO GO @stoolpresidente WE FLY!",Sam Pellettieri,04/09/2020,0,0,0,1,
LUV,"RT @GoingGreenPicks : $HTSC, HUGE Mining news just out. Click on this link to read: https://t.co/3JP9P6Zi9R

$SPOM $PASO $AMZN $QQQ $GLD $ELYGF $IRRZF $ROKU $SPLIF $ADMQ $KBH $VFF $TLRY $CGC $ACB $FB $GE $T $GM $TSLA $MTCH $CBDD $PHBI $PBIO $LUV $AAL $TiLT $IDVV $KOAN $PNAT $CSCO $INTC $AMD $EBAY $IBO",stock trader,04/09/2020,0,0,0,0,
LUV,BA @CNBC Still flying around less than 50% capacity. Everyday the pandemic goes on makes the prospects for airlines worse. The trading is dumb $aal $ual $dal $luv $save $luv  https://t.co/eFyfM69ZRb,Commentator,04/09/2020,0,0,0,1,
LUV,"RT @edward_petez : $ccl not closing anytime soon. Riding this to $30 by end of the year. ????????

$ccl $rcl $nclh $ge $gm $f $lvs $bac $nio $ms $ds $luv $save $dal $ual $jnj $t $tmus https://t.co/QR5us7wTnu",P. E,04/09/2020,0,0,0,0,photo
LUV,"$ccl not closing anytime soon. Riding this to $30 by end of the year. ????????

$ccl $rcl $nclh $ge $gm $f $lvs $bac $nio $ms $ds $luv $save $dal $ual $jnj $t $tmus https://t.co/QR5us7wTnu",Edward P,04/09/2020,3,1,0,0,photo
LUV,"???? DAVID RUBENSTEIN, BLOOMBERG ????

"" CENTRAL BANK $GOLD ""

$gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $uber $nflx $cgc $twtr $crl $znga $cron $dxy $tops $save $sbux $luv $nkla $race https://t.co/wRgeu3TEg0",Ben Johnson,04/09/2020,0,0,0,0,video
LUV,Market bounce today. Going to be a great end of week $CCL $LUV $CZR $UBER,Danny Day,04/09/2020,0,0,0,0,
LUV,$aal $dis $dal $ccl $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $cgc $cru $znga $cron $t $ko $ino $tops $save $sbux $luv $nkla $jblu $pfe $gnus $eurusd $usdjpy $gbpusd $gld $slv $nem $gdx $hal $tlt $agg $bnd $bond $dxy $uup https://t.co/ekozDWQwTZ,Sam rothstein,04/09/2020,0,0,0,0,
LUV,US industry and airline chiefs urge ministers to launch airport testing to open up Transatlantic travel https://t.co/PirVK7yFqI | $DKNG $MGM $LVS $PENN $SHLL $BAC $CCL $BA $SAVE $KODK $BYD $NCLH $RCL $SPX $NDX $SPY $DAL $UAL $LUV $JBLU $ALK,EUROPEAN TRADERS,04/09/2020,1,0,0,0,
LUV,"Carnival (CCL) Catches Eye: Stock Jumps 5.2% - September 4, 2020 - https://t.co/hhHEsDSAWc https://t.co/iyKPTc357c | $DKNG $MGM $LVS $PENN $SHLL $BAC $CCL $BA $SAVE $KODK $BYD $NCLH $RCL $SPX $NDX $SPY $DAL $UAL $LUV $JBLU $ALK",EUROPEAN TRADERS,04/09/2020,0,0,0,0,
LUV,"Here’s our watchlist for the day! Sorry the format is a little sloppy, but I was in a rush. See you all at open! $spy $tsla $amzn $roku $nflx $amd $nvda $fb $aapl $twlo $fsly $crm $sq $ba $luv https://t.co/DeGjkRFKDL",The Biggest Trades,04/09/2020,1,2,0,0,photo
LUV,DraftKings Announces Jason Robins’ Participation in Upcoming Virtual Investor &amp; Industry Conferences | Markets Insider https://t.co/IXdvtykmFe | $DKNG $MGM $LVS $PENN $SHLL $BAC $CCL $BA $SAVE $KODK $BYD $NCLH $RCL $SPX $NDX $SPY $DAL $UAL $LUV $JBLU $ALK,EUROPEAN TRADERS,04/09/2020,0,0,0,0,
LUV,$aal $dis $dal $ccl $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $cgc $cru $znga $cron $t $ko $ino $tops $save $sbux $luv $nkla $jblu $pfe $gnus $eurusd $usdjpy $gbpusd $gld $slv $nem $gdx $hal $tlt $agg $bnd $bond $dxy $uup https://t.co/6Cy1U9WLqG,Sam rothstein,04/09/2020,0,0,0,0,
LUV,"???? CARTER B WORTH, CNBC ????

$GOLD or BONDS?

$aal $dis $dal $ccl $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $cgc $cru $znga $cron $t $ko $ino $tops $save $sbux $luv $nkla $jblu $pfe $gnus $eurusd $usdjpy $gbpusd $gld $slv $nem $gdx $hal $tlt $agg $bnd $bond $dxy $uup https://t.co/SF5xOLx6ab",Sam rothstein,04/09/2020,0,0,0,0,video
LUV,"???? Carter B Worth, CNBC ????

$GOLD or BONDS?

$aal $dis $dal $ccl $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $cgc $cru $znga $cron $t $ko $ino $tops $save $sbux $luv $nkla $jblu $pfe $gnus $eurusd $usdjpy $gbpusd $gld $slv $nem $gdx $hal $tlt $agg $bnd $bond $dxy $uup https://t.co/ObkIgO9ZSR",Sam rothstein,04/09/2020,1,0,0,0,video
LUV,$aal $ual $dal $luv $jets $save $jblu https://t.co/zzZ8vdQxFD,Commentator,04/09/2020,0,0,0,0,
LUV,"$LUV maintaining strength despite yesterdays big red day in the markets. 

uptrend intact.

/position https://t.co/HUYxk8aVUG",MMG Wealth,04/09/2020,0,0,0,0,photo
LUV,"Gapping up:
$PLM +28.3%, $LMPX +13.7%, $DOMO +8%, $OBSV +6.7%, $PLUG +5.5%, $PBI +4%, $NX +3.4%, $COO +3.3%, $OXM +2.9%, $OSUR +2.5%, $CALA +2.5%, $YNDX +1.4%, $WPP +1.3%, $PFE +1.1%, $VICI +1%, $MESO +0.8%, $LUV +0.7%, $GRUB +0.7%, $KMB +0.6%, $HONE +0.6%",ham27,04/09/2020,1,0,0,0,
LUV,"@stoolpresidente $plnhf  $cchwf $msos $ssti $vz $ko $msft $mu $intc $syy $kcac $aapl $tsla $dis $amzn $adbe $trne $spaq $gm $jets $save $aal $luv $ual $tqqq $spxl $ntnx
#ddtg #btfd #StockMarket #stocks",Astute_Beard,04/09/2020,2,0,4,1,
LUV,"$plnhf  $cchwf $msos $ssti $vz $ko $msft $mu $intc $syy $kcac $aapl $tsla $dis $amzn $adbe $trne $spaq $gm $jets $save $aal $luv $ual $tqqq $spxl $ntnx
#ddtg #btfd #StockMarket #stocks https://t.co/X7GDZFIO6A",Astute_Beard,04/09/2020,1,0,4,0,
LUV,$aal $ual $dal $luv $rcl $nclh $ccl $ba $spr $pcp $ge $dis https://t.co/AgQVBBfDFa,Commentator,04/09/2020,0,0,0,0,
LUV,"RT @Samroth61562816 : ???? PRESIDENT REAGAN $DXY ????

$gold $gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $ino $apha $tops $save $sbux $luv $nkla $race $spce https://t.co/4mUookHp0k",Jayanta,04/09/2020,0,0,0,0,video
LUV,"RT @Samroth61562816 : ???? ALAN GREENSPAN $DXY ????

$gold $gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $ko $ino $apha $tops $save $sbux $luv $nkla $race $spce https://t.co/YJoJ763dKq",Jayanta,04/09/2020,0,0,0,0,video
LUV,"???? ALAN GREENSPAN $DXY ????

$gold $gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $ko $ino $apha $tops $save $sbux $luv $nkla $race $spce https://t.co/YJoJ763dKq",Sam rothstein,04/09/2020,0,1,0,0,video
LUV,"???? PRESIDENT REAGAN $DXY ????

$gold $gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $ino $apha $tops $save $sbux $luv $nkla $race $spce https://t.co/4mUookHp0k",Sam rothstein,04/09/2020,0,1,0,0,video
LUV,"Southwest Airlines plans to serve Miami, Palm Springs, Calif. 
$LUV",??lgo Bot,04/09/2020,0,0,0,0,
LUV,"???? ALAN GREENSPAN $DXY ????

$gold $gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $ko $ino $apha $tops $save $sbux $luv $nkla $race $spce https://t.co/PQv7JavhcV",Sam rothstein,04/09/2020,0,0,0,0,video
LUV,"???? ALAN GREENSPAN $DXY ????

$gold $gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $ko $ino $apha $tops $save $sbux $luv $nkla $race $spce https://t.co/nbjw3CLWJh",Sam rothstein,04/09/2020,0,0,0,0,video
LUV,"???? JAY POWELL $DXY ????

$gold $gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $ino $apha $tops $save $sbux $luv $nkla $race $spce https://t.co/CjJDQj8xJl",Sam rothstein,04/09/2020,0,0,0,0,video
LUV,$SPY phenomenal recovery looking for es 20+ open $TSLA bounced off 380 line 400 to 410 to 420 $AAPL unusual vol am $LUV great new pushing airlines $BA ?? ?? ?? https://t.co/pqEDSSkdY8,TradesForProfits.com,04/09/2020,1,0,0,0,photo
LUV,"RT @BenJohn05984059 : ???????? Mohamed El-Erian $GOLD ????????

$gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $ino $apha $tops $save $sbux $luv $nkla $jblu https://t.co/sEV1bMgm3e",jelmod    ?????,04/09/2020,0,0,0,0,video
LUV,Southwest Airlines $LUV Stock Rating Upgraded by Berenberg Bank https://t.co/7SxMzeRyuX,US Consumer News,04/09/2020,0,0,0,0,
LUV,"Virgin Australia creditors approve airline's purchase by Bain Capital

https://t.co/pQRJxPehyx

$VA $SPCE $SAVE $LUV $DAL $UAL",Samuel Odusami,04/09/2020,0,0,0,0,
LUV,2020-09-03 Short sale volume (not short interest) for $JBLU is 48%. https://t.co/TsPk1qIR1s $LUV 37% $DAL 41% $UAL 43% $SAVE 47%,shortvolumes,04/09/2020,0,0,0,0,
LUV,RT @EddieStocks21 : Me checking my portfolio tomorrow morning???? $RKT $TSLA $AAPL $WMT $LUV $DKNG $SPY $TQQQ $CCL $RCL $NCLH https://t.co/MFDy32SNaf,sam,04/09/2020,0,0,0,0,animated_gif
LUV,$BA $DAL $LUV #CoronavirusVaccine $SPY $QQQ get long on #travel #hopsitality #stocks https://t.co/sdMtY168Qz,naashonomics,04/09/2020,0,0,4,0,
LUV,"Top Gainers Room, https://t.co/2wyljtR7BN

$ocgn $evfm $c $momo $pfe $eem $gogo $sh $srne $gevo $nvda $mrna $sdc $rcl $snap $luv $xom $fb $coty https://t.co/eUY6wxyQPn",Ebony Ryrie,04/09/2020,0,0,0,0,photo
LUV,"Wow, Southwest Airlines adding Palm Springs to its routes -- nice! $luv https://t.co/oPlmHCUaiZ",James Escarcega ???????????? ????????????????????,04/09/2020,3,0,0,0,
LUV,"???? PRESIDENT REAGAN $GOLD ????

$dxy $gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $apha $tops $save $sbux $luv $nkla $race $spce https://t.co/8tsy6BbTCb",Sam rothstein,04/09/2020,0,0,0,0,video
LUV,"???? PRESIDENT TRUMP $GOLD ????

$dxy $gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $apha $tops $save $sbux $luv $nkla $race $spce https://t.co/EebFMAJCWu",Sam rothstein,04/09/2020,0,0,0,0,video
LUV,"???? ALAN GREENSPAN $DXY ????

$gold $gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $apha $tops $save $sbux $luv $nkla $race $spce https://t.co/04GZ2JSFkI",Sam rothstein,04/09/2020,0,0,0,0,video
LUV,"???? JAY POWELL $DXY ????

$gold $gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $ino $apha $tops $save $sbux $luv $nkla $race $spce https://t.co/D3z8ux7zug",Sam rothstein,04/09/2020,0,0,0,0,video
LUV,RT @EddieStocks21 : Me checking my portfolio tomorrow morning???? $RKT $TSLA $AAPL $WMT $LUV $DKNG $SPY $TQQQ $CCL $RCL $NCLH https://t.co/MFDy32SNaf,DN3,04/09/2020,0,0,0,0,animated_gif
LUV,$LUV Southwest Airlines Company Option Order Flow Sentiment is 80.1% Bullish. https://t.co/WDC7j77EKd,Chameleon ?? Options,04/09/2020,0,0,0,0,
LUV,"???? PRESIDENT REAGAN $DXY ????

$gold $gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $apha $tops $save $sbux $luv $nkla $race $spce https://t.co/CEqgsuZLoF",Sam rothstein,04/09/2020,0,0,0,0,video
LUV,"???? PRESIDENT TRUMP $DXY ????

$gold $gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $apha $tops $save $sbux $luv $nkla $race $spce https://t.co/tdHmipF76K",Sam rothstein,04/09/2020,0,0,0,0,video
LUV,"???? ALAN GREENSPAN $DXY ????

$gold $gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $apha $tops $save $sbux $luv $nkla $race $spce https://t.co/xiRPSP9yjI",Sam rothstein,04/09/2020,0,0,0,0,video
LUV,"???? JAY POWELL $DXY ????

$gold $gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $hexo $uber $nflx $cgc $twtr $crl $znga $cron $t $ko $ino $apha $tops $save $sbux $luv $nkla $race $spce https://t.co/t9KplVVAhY",Sam rothstein,04/09/2020,0,0,0,0,video
LUV,Dow index down nearly 5% today.. Covid portfolio down less than .5%. $AMC $CCL $CZR $NCLH $UBER $LUV,Danny Day,04/09/2020,0,0,0,0,
LUV,Me checking my portfolio tomorrow morning???? $RKT $TSLA $AAPL $WMT $LUV $DKNG $SPY $TQQQ $CCL $RCL $NCLH https://t.co/MFDy32SNaf,EddieStocks,04/09/2020,8,2,0,0,animated_gif
LUV,"?? ?? What are some of my favorite long plays? Part 2 

$UAL $LUV $GAN $APPS $MITK 

Follow for free due diligence and weekly alerts, including my top 5 pick for the week every Monday. I’m spending ~50 hours a week on the ... https://t.co/rnEE7PiWH1",Bull Street,04/09/2020,0,0,0,0,
LUV,"Start trading with successful traders and improve your trading results. https://t.co/1xNDdevkr9

$adma $ocgn $evfm $c $momo $pfe $eem $gogo $sh $srne $gevo $nvda $mrna $sdc $rcl $snap $luv $xom $fb $coty $plug $rig $bynd $cbl $zm $work $sq $vale $twtr $cldr $gnus $mu $zuo $eric",Stephanie Jardine,04/09/2020,0,0,0,0,
LUV,"?? Buy Alert $SSSS, if you want exposure to Palantir and other IPO’s, everyone should have some portion in portfolio 

You’ll thank me for this ?? 

On watch $CCL $LUV $FCEL $XOM",Bull Street,04/09/2020,0,0,0,0,
LUV,"Virgin Atlantic is cutting over 1,000 jobs

https://t.co/EQbeYkmyi2

$VA $SAVE $DAL $LUV",Samuel Odusami,04/09/2020,0,0,0,0,
LUV,"Most Profitable Trading Room https://t.co/CIlNaA2QUd

$CBLI $SEEL $AIHS $HTGM $MVIS $WTER $HTBX $HEPA $ORMP $WTRH $TRIB $LIVX $QMCO $CTIC $PULM $HGSM $PTI $BXRX $MBIO $ONCY $BGFV $ATIF $adma $ocgn $evfm $c $momo $pfe $eem $gogo $sh $srne $gevo $nvda $mrna $sdc $rcl $snap $luv https://t.co/XPJq67hrnG",Stephanie Jardine,04/09/2020,2,0,0,0,photo
LUV,"$LUV Intends To Serve Miami And Palm Springs, Calif.     #SouthwestAirlines    https://t.co/GT8hk5rKwO",Hottest Stocks Now,04/09/2020,0,0,1,0,
LUV,"@SouthwestAir
  
Great to see you are adding Miami and Palm Springs, California, to your routes BUT 5,000,000 Canadians NEED daily Buffalo @BUFAirport  to Sarasota @SRQAirport
 service to be added Oct 15th to April 15th

Every Canadian will $LUV you for it.",Capitalist@Large,04/09/2020,0,0,0,3,
LUV,"Top Gainers Room, https://t.co/CIlNaA2QUd

$adma $ocgn $evfm $c $momo $pfe $eem $gogo $sh $srne $gevo $nvda $mrna $sdc $rcl $snap $luv $xom $fb $coty $plug $rig $bynd $cbl $zm $work $sq $vale $twtr $cldr $gnus $mu $zuo $eric $ewz $ko $save $mgm $xle $fcel $baba $btc.x $sdc $ba https://t.co/cl3cAg0YdD",Stephanie Jardine,04/09/2020,0,0,0,0,photo
LUV,"$LUV: Southwest Air plans to provide service to Miami and Palm Springs, CA later this year https://t.co/fDi5Nrvcvh",Briefing.com,03/09/2020,0,0,0,0,
